Clusters,Iteration,Dimensions,Gamma,Points,Loss,Scale
35,-1,10,1,129154,0.0075035095,8
35,-1,10,10,129154,-1.2397766e-05,8
35,-1,10,100,129154,-1.9073486e-06,8
35,-1,10,1,359381,-0.0286417,8
35,-1,10,10,359381,7.6293945e-06,8
35,-1,10,100,359381,-9.536743e-07,8
35,-1,10,1,1000000,0.043286324,8
35,-1,10,10,1000000,6.67572e-06,8
35,-1,10,100,1000000,9.536743e-07,8
35,-1,10,1,100,-0.16022015,9
35,-1,10,10,100,0.0,9
35,-1,10,100,100,0.0,9
35,-1,10,1,278,-0.0011982918,9
35,-1,10,10,278,1.4305115e-06,9
35,-1,10,100,278,1.4305115e-06,9
35,-1,10,1,774,-0.0013408661,9
35,-1,10,10,774,-0.0004787445,9
35,-1,10,100,774,0.0,9
35,-1,10,1,2154,0.0010156631,9
35,-1,10,10,2154,-0.0012874603,9
35,-1,10,100,2154,-0.00024795532,9
35,-1,10,1,5994,-0.024946213,9
35,-1,10,10,5994,-0.00012779236,9
35,-1,10,100,5994,3.528595e-05,9
35,-1,10,1,16681,0.016982079,9
35,-1,10,10,16681,-0.0062475204,9
35,-1,10,100,16681,-0.0006685257,9
35,-1,10,1,46415,-0.017186165,9
35,-1,10,10,46415,-1.9073486e-05,9
35,-1,10,100,46415,-1.9073486e-06,9
35,-1,10,1,129154,0.05216217,9
35,-1,10,10,129154,0.0010709763,9
35,-1,10,100,129154,-8.9645386e-05,9
35,-1,10,1,359381,-0.0056648254,9
35,-1,10,10,359381,4.7683716e-06,9
35,-1,10,100,359381,2.861023e-06,9
35,-1,10,1,1000000,0.04020214,9
35,-1,10,10,1000000,9.536743e-07,9
35,-1,10,100,1000000,0.0,9
35,-1,10,1,100,0.067212105,10
35,-1,10,10,100,-0.00075531006,10
35,-1,10,100,100,0.0,10
35,-1,10,1,278,-0.044844627,10
35,-1,10,10,278,-0.00028419495,10
35,-1,10,100,278,-9.536743e-07,10
35,-1,10,1,774,-0.002316475,10
35,-1,10,10,774,-0.055805206,10
35,-1,10,100,774,0.00023460388,10
35,-1,10,1,2154,-0.062846184,10
35,-1,10,10,2154,0.000415802,10
35,-1,10,100,2154,-0.00012683868,10
35,-1,10,1,5994,0.085962296,10
35,-1,10,10,5994,0.061862946,10
35,-1,10,100,5994,0.017134666,10
35,-1,10,1,16681,0.004008293,10
35,-1,10,10,16681,-5.8174133e-05,10
35,-1,10,100,16681,-3.1471252e-05,10
35,-1,10,1,46415,0.03369713,10
35,-1,10,10,46415,-2.002716e-05,10
35,-1,10,100,46415,-2.861023e-06,10
35,-1,10,1,129154,0.007806778,10
35,-1,10,10,129154,-0.0001039505,10
35,-1,10,100,129154,8.583069e-06,10
35,-1,10,1,359381,0.026743889,10
35,-1,10,10,359381,-9.250641e-05,10
35,-1,10,100,359381,-2.861023e-06,10
35,-1,10,1,1000000,0.0049524307,10
35,-1,10,10,1000000,3.8146973e-06,10
35,-1,10,100,1000000,-9.536743e-07,10
40,-1,1,1,100,7.557972,1
40,-1,1,10,100,6.367543,1
40,-1,1,100,100,2.7478757,1
40,-1,1,1,278,,1
40,-1,1,10,278,,1
40,-1,1,100,278,,1
40,-1,1,1,774,6.242412,1
40,-1,1,10,774,5.968229,1
40,-1,1,100,774,1.5066686,1
40,-1,1,1,2154,6.5044904,1
40,-1,1,10,2154,6.3466477,1
40,-1,1,100,2154,2.0070596,1
40,-1,1,1,5994,6.4941907,1
40,-1,1,10,5994,6.4794364,1
40,-1,1,100,5994,2.8089676,1
40,-1,1,1,16681,6.436078,1
40,-1,1,10,16681,6.341068,1
40,-1,1,100,16681,2.3551867,1
40,-1,1,1,46415,6.5932693,1
40,-1,1,10,46415,6.5354757,1
40,-1,1,100,46415,2.6837578,1
40,-1,1,1,129154,6.469666,1
40,-1,1,10,129154,6.451857,1
40,-1,1,100,129154,2.7008605,1
40,-1,1,1,359381,5.6374426,1
40,-1,1,10,359381,5.591092,1
40,-1,1,100,359381,1.6910245,1
40,-1,1,1,1000000,5.908534,1
40,-1,1,10,1000000,5.8940763,1
40,-1,1,100,1000000,2.2266407,1
40,-1,1,1,100,8.0652275,2
40,-1,1,10,100,4.674747,2
40,-1,1,100,100,2.6695588,2
40,-1,1,1,278,5.7423086,2
40,-1,1,10,278,2.2034535,2
40,-1,1,100,278,0.55060494,2
40,-1,1,1,774,6.6015506,2
40,-1,1,10,774,3.913011,2
40,-1,1,100,774,0.64015853,2
40,-1,1,1,2154,6.699783,2
40,-1,1,10,2154,4.0898604,2
40,-1,1,100,2154,0.76161605,2
40,-1,1,1,5994,6.8128037,2
40,-1,1,10,5994,4.1205525,2
40,-1,1,100,5994,0.8371621,2
40,-1,1,1,16681,6.4287467,2
40,-1,1,10,16681,3.730826,2
40,-1,1,100,16681,0.5973456,2
40,-1,1,1,46415,6.385988,2
40,-1,1,10,46415,4.0764046,2
40,-1,1,100,46415,0.6366148,2
40,-1,1,1,129154,6.157962,2
40,-1,1,10,129154,3.822446,2
40,-1,1,100,129154,0.6454694,2
40,-1,1,1,359381,6.2640324,2
40,-1,1,10,359381,4.0284004,2
40,-1,1,100,359381,0.5879979,2
40,-1,1,1,1000000,6.751622,2
40,-1,1,10,1000000,4.6118164,2
40,-1,1,100,1000000,1.0239611,2
40,-1,1,1,100,6.042706,3
40,-1,1,10,100,2.1832757,3
40,-1,1,100,100,1.0758538,3
40,-1,1,1,278,5.884904,3
40,-1,1,10,278,2.3944166,3
40,-1,1,100,278,0.68124425,3
40,-1,1,1,774,6.037646,3
40,-1,1,10,774,2.1975684,3
40,-1,1,100,774,0.43393812,3
40,-1,1,1,2154,5.9308186,3
40,-1,1,10,2154,1.9019061,3
40,-1,1,100,2154,0.2235505,3
40,-1,1,1,5994,6.574507,3
40,-1,1,10,5994,2.3638587,3
40,-1,1,100,5994,0.37268126,3
40,-1,1,1,16681,6.471964,3
40,-1,1,10,16681,2.2251952,3
40,-1,1,100,16681,0.2974317,3
40,-1,1,1,46415,6.6334443,3
40,-1,1,10,46415,3.303359,3
40,-1,1,100,46415,0.6496649,3
40,-1,1,1,129154,6.535942,3
40,-1,1,10,129154,2.7607646,3
40,-1,1,100,129154,0.62955046,3
40,-1,1,1,359381,6.4427514,3
40,-1,1,10,359381,2.7520323,3
40,-1,1,100,359381,0.49730158,3
40,-1,1,1,1000000,5.9799256,3
40,-1,1,10,1000000,2.2972016,3
40,-1,1,100,1000000,0.25726986,3
40,-1,1,1,100,5.638342,4
40,-1,1,10,100,2.5652654,4
40,-1,1,100,100,1.1454244,4
40,-1,1,1,278,4.640358,4
40,-1,1,10,278,1.5040336,4
40,-1,1,100,278,0.30377597,4
40,-1,1,1,774,4.893356,4
40,-1,1,10,774,1.5526347,4
40,-1,1,100,774,0.24345931,4
40,-1,1,1,2154,5.13043,4
40,-1,1,10,2154,1.6503904,4
40,-1,1,100,2154,0.28727865,4
40,-1,1,1,5994,5.221627,4
40,-1,1,10,5994,1.4093969,4
40,-1,1,100,5994,0.2910818,4
40,-1,1,1,16681,5.3391943,4
40,-1,1,10,16681,1.5161524,4
40,-1,1,100,16681,0.30066967,4
40,-1,1,1,46415,5.511475,4
40,-1,1,10,46415,1.2173743,4
40,-1,1,100,46415,0.15669417,4
40,-1,1,1,129154,5.295041,4
40,-1,1,10,129154,1.4286118,4
40,-1,1,100,129154,0.33311033,4
40,-1,1,1,359381,6.064129,4
40,-1,1,10,359381,1.5224457,4
40,-1,1,100,359381,0.2532153,4
40,-1,1,1,1000000,5.5839367,4
40,-1,1,10,1000000,1.2504416,4
40,-1,1,100,1000000,0.09501171,4
40,-1,1,1,100,4.0338097,5
40,-1,1,10,100,1.2715914,5
40,-1,1,100,100,0.22338474,5
40,-1,1,1,278,4.3842144,5
40,-1,1,10,278,1.7948626,5
40,-1,1,100,278,0.4312511,5
40,-1,1,1,774,4.4167895,5
40,-1,1,10,774,1.0712504,5
40,-1,1,100,774,0.24328172,5
40,-1,1,1,2154,4.38434,5
40,-1,1,10,2154,1.1009715,5
40,-1,1,100,2154,0.15378642,5
40,-1,1,1,5994,4.0818663,5
40,-1,1,10,5994,0.6355474,5
40,-1,1,100,5994,0.04219842,5
40,-1,1,1,16681,4.6004157,5
40,-1,1,10,16681,0.84439754,5
40,-1,1,100,16681,0.10909581,5
40,-1,1,1,46415,4.4519353,5
40,-1,1,10,46415,0.89777136,5
40,-1,1,100,46415,0.08145189,5
40,-1,1,1,129154,4.457932,5
40,-1,1,10,129154,0.8445878,5
40,-1,1,100,129154,0.08846092,5
40,-1,1,1,359381,4.6406035,5
40,-1,1,10,359381,0.7731886,5
40,-1,1,100,359381,0.16112995,5
40,-1,1,1,1000000,5.2090235,5
40,-1,1,10,1000000,1.08112,5
40,-1,1,100,1000000,0.29776716,5
40,-1,1,1,100,4.1705856,6
40,-1,1,10,100,2.3148246,6
40,-1,1,100,100,0.70814323,6
40,-1,1,1,278,3.089368,6
40,-1,1,10,278,0.8269179,6
40,-1,1,100,278,-0.00018517673,6
40,-1,1,1,774,3.3935373,6
40,-1,1,10,774,0.40122622,6
40,-1,1,100,774,-0.019860685,6
40,-1,1,1,2154,3.7223024,6
40,-1,1,10,2154,0.7973157,6
40,-1,1,100,2154,0.18503535,6
40,-1,1,1,5994,4.0539646,6
40,-1,1,10,5994,0.6732197,6
40,-1,1,100,5994,0.11940575,6
40,-1,1,1,16681,4.1749983,6
40,-1,1,10,16681,0.75969887,6
40,-1,1,100,16681,0.060700893,6
40,-1,1,1,46415,3.6016917,6
40,-1,1,10,46415,0.40839672,6
40,-1,1,100,46415,0.039248466,6
40,-1,1,1,129154,3.7754426,6
40,-1,1,10,129154,0.60769606,6
40,-1,1,100,129154,0.094632626,6
40,-1,1,1,359381,4.446461,6
40,-1,1,10,359381,0.78109026,6
40,-1,1,100,359381,0.1041131,6
40,-1,1,1,1000000,4.0926423,6
40,-1,1,10,1000000,0.7651925,6
40,-1,1,100,1000000,0.1267538,6
40,-1,1,1,100,,7
40,-1,1,10,100,,7
40,-1,1,100,100,,7
40,-1,1,1,278,2.4627917,7
40,-1,1,10,278,0.46262574,7
40,-1,1,100,278,0.05623433,7
40,-1,1,1,774,3.4629464,7
40,-1,1,10,774,0.967278,7
40,-1,1,100,774,0.05008167,7
40,-1,1,1,2154,3.1112535,7
40,-1,1,10,2154,0.5284848,7
40,-1,1,100,2154,0.07274771,7
40,-1,1,1,5994,3.269235,7
40,-1,1,10,5994,0.34263468,7
40,-1,1,100,5994,0.024763346,7
40,-1,1,1,16681,3.6464083,7
40,-1,1,10,16681,0.64057994,7
40,-1,1,100,16681,0.034670353,7
40,-1,1,1,46415,2.7935,7
40,-1,1,10,46415,0.39325476,7
40,-1,1,100,46415,0.06153822,7
40,-1,1,1,129154,4.0262103,7
40,-1,1,10,129154,0.7306037,7
40,-1,1,100,129154,0.096529484,7
40,-1,1,1,359381,3.88551,7
40,-1,1,10,359381,0.73406315,7
40,-1,1,100,359381,0.055376053,7
40,-1,1,1,1000000,4.0272756,7
40,-1,1,10,1000000,0.74311113,7
40,-1,1,100,1000000,0.19160986,7
40,-1,1,1,100,2.8836317,8
40,-1,1,10,100,1.4685711,8
40,-1,1,100,100,0.0787698,8
40,-1,1,1,278,1.6407287,8
40,-1,1,10,278,0.25817394,8
40,-1,1,100,278,0.007506728,8
40,-1,1,1,774,3.1476512,8
40,-1,1,10,774,0.86227596,8
40,-1,1,100,774,0.1264137,8
40,-1,1,1,2154,3.405896,8
40,-1,1,10,2154,0.6930027,8
40,-1,1,100,2154,0.06428766,8
40,-1,1,1,5994,3.0656166,8
40,-1,1,10,5994,0.6660428,8
40,-1,1,100,5994,0.057636738,8
40,-1,1,1,16681,2.851254,8
40,-1,1,10,16681,0.2948842,8
40,-1,1,100,16681,0.0656786,8
40,-1,1,1,46415,3.049708,8
40,-1,1,10,46415,0.43174887,8
40,-1,1,100,46415,0.004547596,8
40,-1,1,1,129154,3.1657953,8
40,-1,1,10,129154,0.5784879,8
40,-1,1,100,129154,0.013098717,8
40,-1,1,1,359381,2.9098802,8
40,-1,1,10,359381,0.5647931,8
40,-1,1,100,359381,0.07304239,8
40,-1,1,1,1000000,3.2714148,8
40,-1,1,10,1000000,0.43841743,8
40,-1,1,100,1000000,0.04048729,8
40,-1,1,1,100,3.3773088,9
40,-1,1,10,100,1.8474889,9
40,-1,1,100,100,0.40503693,9
40,-1,1,1,278,2.933797,9
40,-1,1,10,278,1.2452431,9
40,-1,1,100,278,0.017418027,9
40,-1,1,1,774,2.3443909,9
40,-1,1,10,774,0.494228,9
40,-1,1,100,774,-0.013397217,9
40,-1,1,1,2154,2.3685143,9
40,-1,1,10,2154,0.45733738,9
40,-1,1,100,2154,0.049804688,9
40,-1,1,1,5994,2.745638,9
40,-1,1,10,5994,0.5083089,9
40,-1,1,100,5994,0.011845112,9
40,-1,1,1,16681,2.218646,9
40,-1,1,10,16681,0.37594986,9
40,-1,1,100,16681,0.030881405,9
40,-1,1,1,46415,3.1783576,9
40,-1,1,10,46415,0.7212224,9
40,-1,1,100,46415,0.0124287605,9
40,-1,1,1,129154,2.2594953,9
40,-1,1,10,129154,0.4200077,9
40,-1,1,100,129154,0.032810688,9
40,-1,1,1,359381,3.648406,9
40,-1,1,10,359381,0.8053236,9
40,-1,1,100,359381,0.11627197,9
40,-1,1,1,1000000,3.3981504,9
40,-1,1,10,1000000,0.47758293,9
40,-1,1,100,1000000,0.043671608,9
40,-1,1,1,100,2.950893,10
40,-1,1,10,100,1.8492981,10
40,-1,1,100,100,0.044515133,10
40,-1,1,1,278,2.1577072,10
40,-1,1,10,278,0.77385557,10
40,-1,1,100,278,0.033784226,10
40,-1,1,1,774,1.5943482,10
40,-1,1,10,774,0.30198264,10
40,-1,1,100,774,-0.007670641,10
40,-1,1,1,2154,2.0274048,10
40,-1,1,10,2154,0.49617124,10
40,-1,1,100,2154,-0.008498907,10
40,-1,1,1,5994,1.8824177,10
40,-1,1,10,5994,0.22881651,10
40,-1,1,100,5994,0.012247324,10
40,-1,1,1,16681,2.0743017,10
40,-1,1,10,16681,0.40135574,10
40,-1,1,100,16681,0.015569687,10
40,-1,1,1,46415,2.1655016,10
40,-1,1,10,46415,0.56954384,10
40,-1,1,100,46415,0.03341055,10
40,-1,1,1,129154,2.1870646,10
40,-1,1,10,129154,0.27796888,10
40,-1,1,100,129154,0.011982441,10
40,-1,1,1,359381,2.3836737,10
40,-1,1,10,359381,0.6834631,10
40,-1,1,100,359381,0.09176874,10
40,-1,1,1,1000000,2.9753904,10
40,-1,1,10,1000000,0.3085785,10
40,-1,1,100,1000000,0.035832405,10
40,-1,2,1,100,,1
40,-1,2,10,100,,1
40,-1,2,100,100,,1
40,-1,2,1,278,3.7747064,1
40,-1,2,10,278,2.9538944,1
40,-1,2,100,278,0.45059073,1
40,-1,2,1,774,3.5273867,1
40,-1,2,10,774,2.9868784,1
40,-1,2,100,774,0.3424216,1
40,-1,2,1,2154,3.4695024,1
40,-1,2,10,2154,3.2507687,1
40,-1,2,100,2154,0.39526534,1
40,-1,2,1,5994,3.4775057,1
40,-1,2,10,5994,3.2877984,1
40,-1,2,100,5994,0.4363227,1
40,-1,2,1,16681,3.377307,1
40,-1,2,10,16681,3.2512555,1
40,-1,2,100,16681,0.31863785,1
40,-1,2,1,46415,3.4994206,1
40,-1,2,10,46415,3.4005332,1
40,-1,2,100,46415,0.5955548,1
40,-1,2,1,129154,3.447876,1
40,-1,2,10,129154,3.3827105,1
40,-1,2,100,129154,0.50674057,1
40,-1,2,1,359381,3.484748,1
40,-1,2,10,359381,3.4717016,1
40,-1,2,100,359381,0.6902065,1
40,-1,2,1,1000000,3.386273,1
40,-1,2,10,1000000,3.380628,1
40,-1,2,100,1000000,0.5931964,1
40,-1,2,1,100,4.188442,2
40,-1,2,10,100,1.2272365,2
40,-1,2,100,100,-0.31771803,2
40,-1,2,1,278,3.8053749,2
40,-1,2,10,278,1.0153117,2
40,-1,2,100,278,-0.03465855,2
40,-1,2,1,774,3.5101354,2
40,-1,2,10,774,0.936465,2
40,-1,2,100,774,0.022878408,2
40,-1,2,1,2154,3.515885,2
40,-1,2,10,2154,1.1990249,2
40,-1,2,100,2154,0.040397882,2
40,-1,2,1,5994,3.607298,2
40,-1,2,10,5994,1.2517118,2
40,-1,2,100,5994,0.02265358,2
40,-1,2,1,16681,3.4076357,2
40,-1,2,10,16681,1.2708802,2
40,-1,2,100,16681,0.01570177,2
40,-1,2,1,46415,3.3841906,2
40,-1,2,10,46415,1.2438354,2
40,-1,2,100,46415,0.0272398,2
40,-1,2,1,129154,3.3725138,2
40,-1,2,10,129154,1.3275652,2
40,-1,2,100,129154,0.0327363,2
40,-1,2,1,359381,3.446455,2
40,-1,2,10,359381,1.444643,2
40,-1,2,100,359381,0.036757946,2
40,-1,2,1,1000000,3.3742523,2
40,-1,2,10,1000000,1.3757191,2
40,-1,2,100,1000000,0.04378891,2
40,-1,2,1,100,3.2371683,3
40,-1,2,10,100,0.8515073,3
40,-1,2,100,100,-0.10706902,3
40,-1,2,1,278,2.9020438,3
40,-1,2,10,278,0.4663098,3
40,-1,2,100,278,-0.10490453,3
40,-1,2,1,774,3.3736475,3
40,-1,2,10,774,0.43251967,3
40,-1,2,100,774,0.0033073425,3
40,-1,2,1,2154,3.2043633,3
40,-1,2,10,2154,0.63222456,3
40,-1,2,100,2154,0.016688824,3
40,-1,2,1,5994,3.398065,3
40,-1,2,10,5994,0.43617153,3
40,-1,2,100,5994,-0.0007328987,3
40,-1,2,1,16681,3.4061852,3
40,-1,2,10,16681,0.5202589,3
40,-1,2,100,16681,0.004248619,3
40,-1,2,1,46415,3.4032135,3
40,-1,2,10,46415,0.57828,3
40,-1,2,100,46415,0.0045342445,3
40,-1,2,1,129154,3.3999,3
40,-1,2,10,129154,0.49251795,3
40,-1,2,100,129154,0.004816532,3
40,-1,2,1,359381,3.5353098,3
40,-1,2,10,359381,0.66325474,3
40,-1,2,100,359381,0.0017051697,3
40,-1,2,1,1000000,3.4072351,3
40,-1,2,10,1000000,0.65213776,3
40,-1,2,100,1000000,0.009654045,3
40,-1,2,1,100,2.8634036,4
40,-1,2,10,100,0.7874824,4
40,-1,2,100,100,-0.074644685,4
40,-1,2,1,278,1.6978049,4
40,-1,2,10,278,0.02168703,4
40,-1,2,100,278,-0.13662791,4
40,-1,2,1,774,1.9159212,4
40,-1,2,10,774,0.1317811,4
40,-1,2,100,774,-0.008205652,4
40,-1,2,1,2154,1.964582,4
40,-1,2,10,2154,0.18015099,4
40,-1,2,100,2154,-0.00050258636,4
40,-1,2,1,5994,2.3280578,4
40,-1,2,10,5994,0.17568684,4
40,-1,2,100,5994,-0.0017499924,4
40,-1,2,1,16681,2.2775025,4
40,-1,2,10,16681,0.20260143,4
40,-1,2,100,16681,-0.0036463737,4
40,-1,2,1,46415,2.540463,4
40,-1,2,10,46415,0.33098412,4
40,-1,2,100,46415,-0.0026392937,4
40,-1,2,1,129154,2.557767,4
40,-1,2,10,129154,0.19620228,4
40,-1,2,100,129154,0.0015420914,4
40,-1,2,1,359381,3.1487408,4
40,-1,2,10,359381,0.26730633,4
40,-1,2,100,359381,0.0057878494,4
40,-1,2,1,1000000,3.0531664,4
40,-1,2,10,1000000,0.32072067,4
40,-1,2,100,1000000,0.0010213852,4
40,-1,2,1,100,1.7645887,5
40,-1,2,10,100,0.044450283,5
40,-1,2,100,100,0.0040477514,5
40,-1,2,1,278,1.4057562,5
40,-1,2,10,278,-0.016521454,5
40,-1,2,100,278,0.022353172,5
40,-1,2,1,774,1.700557,5
40,-1,2,10,774,0.039279938,5
40,-1,2,100,774,-0.016359568,5
40,-1,2,1,2154,1.4971132,5
40,-1,2,10,2154,0.06881189,5
40,-1,2,100,2154,-0.0057587624,5
40,-1,2,1,5994,1.5784717,5
40,-1,2,10,5994,0.07890892,5
40,-1,2,100,5994,-0.013402939,5
40,-1,2,1,16681,1.6585369,5
40,-1,2,10,16681,0.06773567,5
40,-1,2,100,16681,-0.003970623,5
40,-1,2,1,46415,1.9004755,5
40,-1,2,10,46415,0.085161686,5
40,-1,2,100,46415,-8.249283e-05,5
40,-1,2,1,129154,1.8207912,5
40,-1,2,10,129154,0.11975002,5
40,-1,2,100,129154,0.0018129349,5
40,-1,2,1,359381,1.7913885,5
40,-1,2,10,359381,0.09339523,5
40,-1,2,100,359381,-0.007051468,5
40,-1,2,1,1000000,2.072194,5
40,-1,2,10,1000000,0.12830162,5
40,-1,2,100,1000000,-0.00096321106,5
40,-1,2,1,100,1.4491528,6
40,-1,2,10,100,-0.0070667267,6
40,-1,2,100,100,-0.029700398,6
40,-1,2,1,278,1.4832773,6
40,-1,2,10,278,-0.060592175,6
40,-1,2,100,278,-0.01431942,6
40,-1,2,1,774,1.196393,6
40,-1,2,10,774,0.02150774,6
40,-1,2,100,774,-0.004887581,6
40,-1,2,1,2154,1.1676502,6
40,-1,2,10,2154,0.037683487,6
40,-1,2,100,2154,0.0018033981,6
40,-1,2,1,5994,1.1653867,6
40,-1,2,10,5994,0.027798653,6
40,-1,2,100,5994,0.00021314621,6
40,-1,2,1,16681,1.3726664,6
40,-1,2,10,16681,0.036939144,6
40,-1,2,100,16681,-0.00044822693,6
40,-1,2,1,46415,1.4100742,6
40,-1,2,10,46415,0.034692764,6
40,-1,2,100,46415,0.0008764267,6
40,-1,2,1,129154,1.5119772,6
40,-1,2,10,129154,0.017056465,6
40,-1,2,100,129154,0.0018596649,6
40,-1,2,1,359381,1.5960779,6
40,-1,2,10,359381,0.06881714,6
40,-1,2,100,359381,0.0007019043,6
40,-1,2,1,1000000,1.2902412,6
40,-1,2,10,1000000,0.073550224,6
40,-1,2,100,1000000,-0.008132935,6
40,-1,2,1,100,1.4360985,7
40,-1,2,10,100,0.01030159,7
40,-1,2,100,100,0.00042390823,7
40,-1,2,1,278,0.8144815,7
40,-1,2,10,278,-0.071368456,7
40,-1,2,100,278,-0.033120394,7
40,-1,2,1,774,0.9287348,7
40,-1,2,10,774,0.0051059723,7
40,-1,2,100,774,5.7697296e-05,7
40,-1,2,1,2154,0.91266966,7
40,-1,2,10,2154,0.011756897,7
40,-1,2,100,2154,-0.002354145,7
40,-1,2,1,5994,1.0422249,7
40,-1,2,10,5994,0.06387615,7
40,-1,2,100,5994,0.0012903214,7
40,-1,2,1,16681,0.96151304,7
40,-1,2,10,16681,0.016324043,7
40,-1,2,100,16681,-0.00048589706,7
40,-1,2,1,46415,1.1224327,7
40,-1,2,10,46415,0.01802349,7
40,-1,2,100,46415,0.0016078949,7
40,-1,2,1,129154,1.2911386,7
40,-1,2,10,129154,0.017530441,7
40,-1,2,100,129154,-0.000289917,7
40,-1,2,1,359381,1.2131338,7
40,-1,2,10,359381,0.030343056,7
40,-1,2,100,359381,0.0011577606,7
40,-1,2,1,1000000,1.3405495,7
40,-1,2,10,1000000,0.01756382,7
40,-1,2,100,1000000,-0.0017728806,7
40,-1,2,1,100,0.54930425,8
40,-1,2,10,100,-0.24170446,8
40,-1,2,100,100,-0.03219986,8
40,-1,2,1,278,0.8443568,8
40,-1,2,10,278,-0.028983116,8
40,-1,2,100,278,-0.0567019,8
40,-1,2,1,774,0.75589895,8
40,-1,2,10,774,-0.015960693,8
40,-1,2,100,774,-0.009130001,8
40,-1,2,1,2154,0.82652044,8
40,-1,2,10,2154,-0.0095329285,8
40,-1,2,100,2154,-0.013596535,8
40,-1,2,1,5994,0.68911695,8
40,-1,2,10,5994,0.009790897,8
40,-1,2,100,5994,-0.00029945374,8
40,-1,2,1,16681,0.97561693,8
40,-1,2,10,16681,0.021454334,8
40,-1,2,100,16681,0.0017700195,8
40,-1,2,1,46415,0.84073925,8
40,-1,2,10,46415,0.011000633,8
40,-1,2,100,46415,-0.00020313263,8
40,-1,2,1,129154,0.9470482,8
40,-1,2,10,129154,0.016304016,8
40,-1,2,100,129154,0.000113487244,8
40,-1,2,1,359381,1.0529642,8
40,-1,2,10,359381,0.007563591,8
40,-1,2,100,359381,-0.0017251968,8
40,-1,2,1,1000000,0.9615507,8
40,-1,2,10,1000000,0.0070085526,8
40,-1,2,100,1000000,-0.0002861023,8
40,-1,2,1,100,,9
40,-1,2,10,100,,9
40,-1,2,100,100,,9
40,-1,2,1,278,0.67918897,9
40,-1,2,10,278,0.01786542,9
40,-1,2,100,278,-0.016015053,9
40,-1,2,1,774,0.5376277,9
40,-1,2,10,774,-0.06359339,9
40,-1,2,100,774,0.007414818,9
40,-1,2,1,2154,0.49399853,9
40,-1,2,10,2154,0.008136749,9
40,-1,2,100,2154,-0.0036149025,9
40,-1,2,1,5994,0.61876726,9
40,-1,2,10,5994,0.012059212,9
40,-1,2,100,5994,0.006711006,9
40,-1,2,1,16681,0.7070446,9
40,-1,2,10,16681,0.0031080246,9
40,-1,2,100,16681,-0.010261059,9
40,-1,2,1,46415,0.72822285,9
40,-1,2,10,46415,0.0071382523,9
40,-1,2,100,46415,-0.00013828278,9
40,-1,2,1,129154,0.6522217,9
40,-1,2,10,129154,0.0039777756,9
40,-1,2,100,129154,0.0002603531,9
40,-1,2,1,359381,0.62463,9
40,-1,2,10,359381,0.0124082565,9
40,-1,2,100,359381,7.43866e-05,9
40,-1,2,1,1000000,0.7335777,9
40,-1,2,10,1000000,0.0009775162,9
40,-1,2,100,1000000,0.00017356873,9
40,-1,2,1,100,0.18198967,10
40,-1,2,10,100,-0.018598795,10
40,-1,2,100,100,-0.023152351,10
40,-1,2,1,278,0.434834,10
40,-1,2,10,278,-0.026687145,10
40,-1,2,100,278,0.039286613,10
40,-1,2,1,774,0.47927046,10
40,-1,2,10,774,-0.032822132,10
40,-1,2,100,774,-0.008367062,10
40,-1,2,1,2154,0.3548174,10
40,-1,2,10,2154,-0.0054187775,10
40,-1,2,100,2154,-0.00028705597,10
40,-1,2,1,5994,0.4926834,10
40,-1,2,10,5994,0.0091638565,10
40,-1,2,100,5994,-0.0005698204,10
40,-1,2,1,16681,0.42565918,10
40,-1,2,10,16681,0.00055217743,10
40,-1,2,100,16681,-0.0011520386,10
40,-1,2,1,46415,0.51955605,10
40,-1,2,10,46415,0.003578186,10
40,-1,2,100,46415,1.7166138e-05,10
40,-1,2,1,129154,0.47075653,10
40,-1,2,10,129154,0.0014257431,10
40,-1,2,100,129154,0.00038814545,10
40,-1,2,1,359381,0.5584984,10
40,-1,2,10,359381,-0.0005044937,10
40,-1,2,100,359381,-2.193451e-05,10
40,-1,2,1,1000000,0.58648205,10
40,-1,2,10,1000000,0.010054588,10
40,-1,2,100,1000000,2.002716e-05,10
40,-1,3,1,100,3.1201875,1
40,-1,3,10,100,1.7679476,1
40,-1,3,100,100,-0.34072235,1
40,-1,3,1,278,2.7849555,1
40,-1,3,10,278,1.760085,1
40,-1,3,100,278,-0.03228581,1
40,-1,3,1,774,2.6314244,1
40,-1,3,10,774,1.9408178,1
40,-1,3,100,774,0.068995,1
40,-1,3,1,2154,2.578311,1
40,-1,3,10,2154,1.9926825,1
40,-1,3,100,2154,0.050210953,1
40,-1,3,1,5994,2.5613604,1
40,-1,3,10,5994,2.3128824,1
40,-1,3,100,5994,0.073843956,1
40,-1,3,1,16681,2.4996543,1
40,-1,3,10,16681,2.3142962,1
40,-1,3,100,16681,0.08790779,1
40,-1,3,1,46415,2.555037,1
40,-1,3,10,46415,2.4560838,1
40,-1,3,100,46415,0.11160374,1
40,-1,3,1,129154,2.5558023,1
40,-1,3,10,129154,2.3251648,1
40,-1,3,100,129154,0.1621337,1
40,-1,3,1,359381,2.5680633,1
40,-1,3,10,359381,2.5547032,1
40,-1,3,100,359381,0.21491957,1
40,-1,3,1,1000000,2.5541096,1
40,-1,3,10,1000000,2.5143423,1
40,-1,3,100,1000000,0.20025826,1
